sid,course,term,grade
105205,CSEC 3220,Spring 2025,B
109666,CSEC 2100,Fall 2023,C
108065,INFO 2600,Fall 2023,F
106748,CSEC 4110,Fall 2023,B
100951,INFO 3340,Spring 2024,A
100647,BUAN 3310,Spring 2025,B
108032,INFO 2200,Spring 2024,B
109441,CSEC 2100,Fall 2023,C
101500,CSEC 2100,Fall 2024,W
105413,LTEC 3120,Spring 2024,C
109157,INFO 2200,Fall 2023,A
103842,INFO 2600,Fall 2024,C
102296,INFO 4300,Spring 2024,F
108035,INFO 2600,Fall 2024,C
103656,INFO 3340,Spring 2025,F
104585,DSCI 4160,Spring 2024,B
106975,CSEC 2100,Spring 2024,C
101064,INFO 2200,Spring 2025,F
103492,INFO 1100,Spring 2024,D
102477,INFO 2200,Spring 2024,A
101333,DSCI 4160,Fall 2023,F
107306,INFO 1100,Fall 2023,C
103137,INFO 1100,Spring 2025,F
108877,BUAN 3310,Spring 2025,B
104440,CSEC 3220,Spring 2024,B
103389,INFO 1100,Spring 2024,B
106355,CSEC 3220,Spring 2025,A
109639,ITEC 2010,Spring 2025,W
108410,INFO 1100,Fall 2024,A
101078,INFO 3340,Spring 2025,A
101988,CSEC 2100,Spring 2025,A
104972,CSEC 2100,Fall 2023,C
104809,CSEC 2100,Fall 2024,B
105635,DSCI 4160,Spring 2025,B
100056,DSCI 3210,Spring 2025,B
102223,CSEC 2100,Spring 2025,B
105477,BUAN 3310,Spring 2024,D
102872,INFO 1100,Spring 2025,B
104831,INFO 2200,Spring 2024,A
100244,INFO 2200,Spring 2024,W
102961,INFO 1100,Fall 2023,C
109765,INFO 2200,Fall 2023,A
101684,INFO 2600,Spring 2024,D
107320,DSCI 3210,Fall 2023,A
103232,CSEC 2100,Spring 2024,A
100590,INFO 1100,Fall 2023,A
107996,INFO 4300,Spring 2024,D
103715,INFO 1100,Spring 2024,D
102357,INFO 3600,Fall 2024,A
108724,INFO 2200,Fall 2023,C
101030,INFO 1100,Spring 2024,C
106057,INFO 2200,Spring 2025,F
109318,CSEC 2100,Fall 2024,B
106401,INFO 3340,Fall 2023,B
104511,BUAN 2010,Fall 2023,A
106098,INFO 2200,Spring 2025,A
102588,CSEC 4110,Fall 2023,A
101928,DSCI 4160,Fall 2023,A
103336,INFO 1100,Fall 2023,B
101266,INFO 1100,Spring 2025,D
104924,CSEC 2100,Spring 2024,A
100546,INFO 1100,Spring 2025,B
100614,ITEC 2010,Spring 2024,B
100592,CSEC 2100,Fall 2024,C
109687,DSCI 3210,Spring 2024,A
108334,INFO 2200,Fall 2023,B
101372,INFO 1100,Fall 2024,A
102224,CSEC 4110,Spring 2025,C
102016,INFO 2200,Spring 2025,D
100315,INFO 2200,Fall 2024,F
103267,INFO 4300,Spring 2024,B
106355,INFO 1100,Spring 2025,B
109377,DSCI 3210,Fall 2024,F
108999,INFO 1100,Spring 2025,C
104389,INFO 1100,Fall 2023,B
103810,INFO 1100,Fall 2023,A
103004,DSCI 4160,Spring 2025,B
109443,INFO 1100,Fall 2024,W
107306,DSCI 3210,Fall 2024,B
100754,INFO 2600,Fall 2023,A
109765,DSCI 4160,Fall 2024,C
106185,CSEC 4110,Fall 2023,C
108667,BUAN 2010,Fall 2023,B
105442,INFO 1100,Fall 2023,A
102475,INFO 1100,Spring 2025,C
106558,INFO 4300,Spring 2025,B
109820,INFO 1100,Spring 2024,A
106838,CSEC 4110,Fall 2024,A
106583,INFO 1100,Fall 2023,C
103299,CSEC 2100,Spring 2025,W
100679,INFO 2200,Spring 2024,C
100927,INFO 1100,Spring 2025,C
108159,INFO 1100,Spring 2024,C
104646,INFO 1100,Spring 2024,B
103607,DSCI 4160,Fall 2024,B
108337,CSEC 4110,Spring 2025,A
100433,DSCI 3210,Spring 2024,A
104585,INFO 3340,Spring 2025,C
103525,LTEC 3120,Spring 2024,A
101185,DSCI 4160,Spring 2025,B
104265,INFO 1100,Fall 2024,A
108827,INFO 1100,Fall 2024,A
108515,ITEC 3010,Fall 2024,A
108247,ITEC 3010,Spring 2025,C
106832,CSEC 2100,Fall 2024,D
107602,ITEC 3010,Fall 2023,F
106403,CSEC 3220,Spring 2025,B
104524,INFO 1100,Fall 2024,B
105568,CSEC 3220,Fall 2023,C
103765,INFO 1100,Fall 2024,C
103303,INFO 1100,Spring 2025,B
104980,INFO 4300,Fall 2024,C
101925,BUAN 2010,Spring 2024,D
106273,BUAN 2010,Spring 2025,F
108693,CSEC 4110,Fall 2024,A
103820,INFO 1100,Fall 2023,C
104558,CSEC 2100,Fall 2023,B
106002,DSCI 4160,Fall 2024,C
102236,DSCI 3210,Fall 2023,W
102872,INFO 3600,Fall 2024,B
101546,DSCI 4160,Spring 2024,B
103110,INFO 2600,Spring 2024,B
104969,INFO 1100,Spring 2025,F
101499,INFO 2200,Spring 2025,B
105541,INFO 2200,Fall 2024,A
105011,INFO 1100,Spring 2024,F
105186,INFO 1100,Fall 2023,B
101735,ITEC 2010,Spring 2025,F
108608,BUAN 3310,Fall 2024,A
106098,CSEC 4110,Spring 2024,B
108325,CSEC 4110,Fall 2024,C
104883,CSEC 4110,Spring 2025,B
100020,INFO 1100,Spring 2024,A
101104,INFO 2200,Fall 2024,B
100725,DSCI 3210,Fall 2023,A
105871,BUAN 3310,Fall 2023,A
108151,INFO 2600,Fall 2023,B
106475,INFO 4300,Spring 2024,C
100938,INFO 1100,Fall 2024,D
104310,INFO 3600,Spring 2024,B
103004,INFO 1100,Spring 2024,F
106962,INFO 2600,Fall 2024,A
108108,INFO 2200,Spring 2024,B
106882,CSEC 2100,Fall 2024,C
100521,INFO 2200,Fall 2024,A
109849,ITEC 3010,Fall 2024,B
107617,INFO 2200,Fall 2023,A
100365,ITEC 2010,Spring 2024,C
109346,CSEC 4110,Spring 2024,B
103151,INFO 3600,Fall 2024,B
101058,ITEC 3010,Fall 2023,B
106280,INFO 1100,Fall 2023,D
109169,INFO 1100,Fall 2023,A
106473,INFO 2200,Fall 2024,D
107204,INFO 1100,Fall 2023,C
107832,BUAN 3310,Spring 2024,A
103675,CSEC 2100,Spring 2025,B
106339,DSCI 3210,Fall 2024,B
106855,CSEC 4110,Spring 2025,A
101828,CSEC 2100,Spring 2024,W
107454,INFO 1100,Fall 2023,A
100718,INFO 1100,Fall 2023,B
104676,INFO 2600,Spring 2024,F
103098,INFO 2200,Fall 2024,B
108989,INFO 2200,Fall 2024,B
102726,LTEC 3120,Fall 2023,B
104801,INFO 4300,Spring 2025,A
101223,INFO 1100,Spring 2025,A
107734,DSCI 3210,Spring 2024,B
106659,INFO 2600,Spring 2025,D
106813,INFO 4300,Fall 2024,F
107878,INFO 1100,Spring 2025,B
103547,INFO 2200,Spring 2025,B
106814,INFO 2200,Fall 2023,D
102698,INFO 1100,Spring 2025,A
103275,INFO 1100,Spring 2025,C
109838,INFO 2600,Fall 2024,B
108020,INFO 2600,Fall 2023,C
105731,INFO 2200,Spring 2025,C
105461,DSCI 3210,Spring 2024,F
104374,INFO 2600,Spring 2024,W
109640,DSCI 4160,Spring 2024,B
106659,LTEC 2100,Fall 2023,A
100397,CSEC 2100,Spring 2024,B
105487,LTEC 3120,Fall 2023,A
107031,ITEC 3010,Spring 2025,C
107447,LTEC 3120,Fall 2024,F
104365,LTEC 3120,Spring 2024,B
109360,INFO 1100,Fall 2024,B
104695,CSEC 3220,Spring 2024,B
101810,ITEC 2010,Fall 2024,A
102090,CSEC 2100,Fall 2024,W
105300,CSEC 4110,Fall 2024,B
109517,CSEC 4110,Spring 2025,B
105600,CSEC 4110,Spring 2025,C
104547,INFO 1100,Fall 2023,A
108180,INFO 2200,Spring 2025,A
106232,CSEC 2100,Fall 2023,F
105290,DSCI 3210,Fall 2023,B
107894,INFO 2200,Fall 2024,C
102080,INFO 1100,Fall 2023,F
107220,INFO 2600,Spring 2024,C
104352,DSCI 4160,Spring 2024,A
100697,INFO 1100,Fall 2024,C
100632,INFO 4300,Fall 2024,B
108928,ITEC 2010,Spring 2024,B
103587,CSEC 3220,Fall 2023,B
106229,INFO 1100,Fall 2024,D
102236,BUAN 3310,Spring 2024,C
101186,INFO 2200,Spring 2025,F
109998,CSEC 2100,Spring 2025,B
101500,INFO 1100,Spring 2025,A
100345,ITEC 2010,Fall 2024,A
101384,INFO 4300,Fall 2023,A
101091,INFO 2200,Fall 2023,B
104133,CSEC 2100,Fall 2023,C
106998,INFO 4300,Fall 2023,A
102674,LTEC 2100,Spring 2024,C
100202,INFO 4300,Spring 2024,B
105268,INFO 2200,Fall 2023,W
102836,INFO 2600,Spring 2025,B
102640,INFO 1100,Spring 2025,B
100866,INFO 2200,Fall 2024,B
105796,ITEC 3010,Fall 2023,A
104511,INFO 1100,Spring 2025,A
103477,INFO 1100,Fall 2023,B
101994,CSEC 3220,Fall 2024,D
101092,INFO 1100,Spring 2025,A
100073,INFO 2200,Spring 2025,F
100107,INFO 2600,Spring 2025,D
106625,DSCI 4160,Spring 2025,C
108643,INFO 1100,Fall 2024,B
101750,INFO 3600,Spring 2025,A
105488,INFO 1100,Fall 2023,A
106087,INFO 1100,Spring 2025,C
109548,INFO 1100,Fall 2024,A
108418,BUAN 3310,Spring 2025,B
106558,INFO 2600,Spring 2024,A
108871,DSCI 3210,Fall 2023,A
108429,INFO 2200,Fall 2023,C
109630,BUAN 3310,Fall 2024,D
103330,CSEC 2100,Fall 2023,A
104545,INFO 3340,Fall 2023,A
103762,ITEC 3010,Fall 2024,W
106567,CSEC 2100,Fall 2023,B
104466,CSEC 3220,Spring 2025,A
109517,INFO 2200,Fall 2023,C
108037,INFO 2200,Fall 2024,C
104558,INFO 1100,Spring 2024,B
106838,CSEC 3220,Fall 2024,A
103653,INFO 1100,Fall 2023,B
107715,INFO 1100,Spring 2024,B
103039,INFO 1100,Fall 2023,A
101478,CSEC 3220,Fall 2023,A
102261,INFO 1100,Spring 2024,A
107715,INFO 2200,Spring 2024,C
102859,INFO 1100,Fall 2023,C
100491,CSEC 2100,Spring 2025,A
105562,INFO 3600,Spring 2024,D
103406,INFO 2200,Fall 2024,A
106583,LTEC 2100,Spring 2025,A
108767,INFO 3600,Spring 2025,F
103818,DSCI 3210,Fall 2023,A
108457,CSEC 4110,Fall 2024,F
102079,INFO 2200,Fall 2024,C
105271,INFO 4300,Spring 2025,A
104738,INFO 1100,Fall 2023,A
102547,INFO 2600,Fall 2023,A
100724,CSEC 2100,Fall 2023,C
103932,INFO 3340,Spring 2024,C
101053,INFO 1100,Spring 2025,F
106800,INFO 3600,Fall 2024,B
101469,INFO 2600,Spring 2024,A
108602,INFO 1100,Spring 2025,A
101332,CSEC 2100,Spring 2024,A
105779,INFO 1100,Spring 2025,A
106015,INFO 3600,Fall 2023,B
101519,INFO 2200,Spring 2025,F
109778,INFO 3340,Fall 2024,C
103338,INFO 2600,Spring 2024,B
101170,BUAN 2010,Spring 2025,D
100691,CSEC 3220,Spring 2025,F
105140,CSEC 4110,Spring 2025,A
106674,DSCI 3210,Fall 2024,W
105244,DSCI 3210,Fall 2023,A
109442,CSEC 2100,Fall 2024,C
108564,INFO 1100,Fall 2023,W
103531,INFO 1100,Spring 2025,A
100318,INFO 1100,Spring 2025,A
108848,CSEC 2100,Fall 2023,F
106031,CSEC 4110,Fall 2024,C
107971,LTEC 3120,Spring 2025,B
101390,INFO 1100,Fall 2023,D
109354,DSCI 3210,Spring 2025,B
107031,ITEC 2010,Spring 2024,B
109566,BUAN 2010,Fall 2024,B
100641,INFO 3600,Fall 2024,D
106544,INFO 2200,Spring 2025,B
101883,INFO 1100,Fall 2023,C
102296,LTEC 2100,Fall 2024,W
107121,INFO 4300,Fall 2023,C
106983,DSCI 3210,Spring 2025,B
102385,LTEC 3120,Spring 2024,A
101333,INFO 1100,Spring 2025,A
106245,CSEC 2100,Fall 2024,D
109558,ITEC 2010,Fall 2024,B
100953,DSCI 3210,Spring 2024,A
103919,INFO 2200,Fall 2024,A
109133,INFO 3340,Fall 2024,C
105273,INFO 1100,Spring 2024,D
105762,INFO 4300,Spring 2025,B
107602,INFO 1100,Spring 2024,A
101067,INFO 2600,Fall 2023,W
103713,BUAN 2010,Spring 2024,W
101485,INFO 1100,Fall 2023,W
101282,INFO 1100,Spring 2024,C
109435,INFO 2200,Fall 2024,B
107124,CSEC 2100,Fall 2024,A
100021,INFO 2200,Spring 2024,W
101141,ITEC 2010,Spring 2024,W
100478,BUAN 3310,Fall 2024,A
101994,INFO 1100,Spring 2024,B
101686,CSEC 4110,Fall 2023,B
108316,INFO 2200,Spring 2025,C
102705,DSCI 3210,Fall 2024,D
103708,LTEC 3120,Spring 2025,C
101372,INFO 2600,Spring 2025,B
109318,INFO 2200,Fall 2024,F
107148,INFO 2600,Spring 2024,A
106245,CSEC 4110,Spring 2025,B
101558,CSEC 2100,Fall 2024,A
102949,INFO 4300,Fall 2023,C
108819,INFO 2600,Spring 2025,A
100212,INFO 1100,Spring 2024,F
101730,INFO 2600,Fall 2023,B
109501,CSEC 3220,Fall 2024,A
105276,ITEC 3010,Fall 2023,A
100077,INFO 2600,Fall 2024,B
101991,CSEC 2100,Spring 2025,B
109185,INFO 2600,Spring 2024,W
104373,INFO 1100,Spring 2024,A
103829,INFO 1100,Fall 2024,A
103330,ITEC 2010,Fall 2024,C
107437,DSCI 4160,Spring 2025,F
104363,INFO 2600,Fall 2023,B
107077,INFO 3340,Fall 2023,B
106689,INFO 3600,Fall 2023,B
102451,CSEC 2100,Fall 2023,A
108971,CSEC 4110,Fall 2023,B
102559,INFO 2200,Fall 2024,C
104789,INFO 1100,Fall 2024,B
102674,INFO 2600,Fall 2023,F
107667,ITEC 2010,Fall 2024,B
103278,INFO 2200,Spring 2025,C
105275,DSCI 3210,Spring 2025,B
107455,CSEC 2100,Spring 2025,A
100546,LTEC 3120,Fall 2024,W
103256,CSEC 2100,Fall 2023,C
100719,CSEC 2100,Spring 2025,B
108577,CSEC 3220,Fall 2024,B
103110,ITEC 3010,Fall 2023,F
108793,INFO 1100,Spring 2025,B
106936,ITEC 2010,Fall 2024,A
100263,INFO 4300,Spring 2024,B
105330,INFO 2200,Fall 2024,C
102490,CSEC 4110,Fall 2024,C
101642,INFO 3600,Fall 2023,A
102236,INFO 2200,Fall 2024,W
107147,BUAN 3310,Fall 2024,A
106355,INFO 2200,Spring 2025,B
102580,CSEC 3220,Fall 2023,A
108724,CSEC 3220,Spring 2025,B
106781,INFO 2600,Spring 2024,A
103042,INFO 1100,Fall 2024,W
104026,CSEC 2100,Spring 2025,A
105150,INFO 2200,Fall 2023,B
100702,CSEC 3220,Spring 2024,A
103776,BUAN 3310,Spring 2024,B
100799,INFO 2200,Spring 2025,F
100190,DSCI 3210,Fall 2024,C
109133,INFO 2200,Spring 2025,C
109390,INFO 1100,Fall 2024,B
108692,INFO 1100,Spring 2025,A
109377,BUAN 3310,Spring 2025,W
103836,INFO 2200,Fall 2023,C
109921,INFO 1100,Spring 2025,C
108896,INFO 4300,Spring 2025,B
103631,LTEC 3120,Fall 2023,A
100045,INFO 1100,Spring 2024,A
108546,INFO 2600,Fall 2024,A
103159,INFO 4300,Spring 2025,C
100482,DSCI 3210,Spring 2025,D
100508,LTEC 2100,Fall 2023,W
106037,DSCI 3210,Spring 2024,F
103419,ITEC 3010,Spring 2024,C
106475,INFO 2600,Fall 2023,B
103042,INFO 4300,Spring 2024,A
102791,CSEC 4110,Fall 2024,B
100508,INFO 4300,Spring 2024,B
101730,INFO 1100,Spring 2025,B
107425,LTEC 3120,Spring 2024,C
100470,LTEC 2100,Fall 2023,A
104261,INFO 1100,Spring 2025,B
107607,INFO 4300,Fall 2024,W
100367,INFO 2600,Fall 2024,C
107900,INFO 2200,Spring 2025,B
105413,INFO 1100,Spring 2024,B
105731,INFO 3340,Spring 2024,A
109767,INFO 3340,Fall 2024,B
103832,INFO 1100,Fall 2023,A
101456,INFO 2200,Spring 2024,A
102925,INFO 1100,Spring 2024,A
108628,INFO 2200,Fall 2023,B
105206,CSEC 4110,Fall 2023,A
105461,INFO 3340,Fall 2023,B
104538,CSEC 2100,Fall 2023,C
101036,BUAN 2010,Fall 2023,W
104545,INFO 2200,Fall 2024,B
104869,INFO 2200,Fall 2023,A
101358,INFO 1100,Fall 2024,C
105954,CSEC 2100,Fall 2023,A
108138,INFO 2200,Spring 2025,A
102434,INFO 1100,Spring 2025,C
100747,ITEC 3010,Fall 2024,C
107965,INFO 1100,Spring 2025,B
104336,ITEC 2010,Fall 2023,F
108091,DSCI 4160,Spring 2025,A
109630,BUAN 2010,Spring 2025,D
108130,INFO 1100,Fall 2023,B
103280,ITEC 3010,Fall 2023,C
101610,INFO 1100,Fall 2023,C
101478,INFO 2200,Fall 2023,C
105094,INFO 2200,Spring 2024,A
105558,DSCI 3210,Fall 2024,W
108961,DSCI 4160,Spring 2024,A
109053,INFO 1100,Spring 2025,D
100951,INFO 1100,Spring 2025,B
100349,INFO 2600,Fall 2024,W
100077,CSEC 2100,Spring 2025,B
100365,INFO 1100,Fall 2024,A
104831,CSEC 3220,Spring 2025,A
106629,INFO 1100,Fall 2023,A
102956,INFO 2200,Spring 2025,F
109756,INFO 4300,Spring 2024,A
105259,INFO 3600,Spring 2024,A
109593,CSEC 4110,Fall 2023,B
102549,ITEC 2010,Spring 2025,A
102648,INFO 2200,Spring 2025,A
105461,DSCI 4160,Spring 2025,B
106901,DSCI 4160,Spring 2024,C
100315,INFO 3600,Spring 2024,B
109962,CSEC 2100,Spring 2024,W
107053,CSEC 2100,Fall 2024,B
105317,INFO 2200,Spring 2024,C
100632,INFO 1100,Fall 2023,B
103555,BUAN 3310,Spring 2024,C
106835,INFO 3600,Fall 2024,B
104535,INFO 4300,Spring 2024,F
106412,INFO 2200,Spring 2024,B
107823,INFO 1100,Spring 2024,A
107847,INFO 2200,Fall 2024,C
101256,INFO 2600,Fall 2023,D
103396,INFO 1100,Spring 2024,B
109058,INFO 2600,Spring 2024,F
106940,CSEC 3220,Spring 2025,A
109305,INFO 3340,Spring 2025,C
109121,INFO 2200,Fall 2024,B
103320,INFO 4300,Spring 2025,B
101684,ITEC 2010,Fall 2023,W
109271,INFO 2200,Spring 2024,B
102843,INFO 1100,Spring 2024,C
104207,INFO 1100,Spring 2025,D
104927,DSCI 3210,Fall 2023,A
105911,INFO 3340,Spring 2025,C
105784,CSEC 2100,Spring 2025,C
101119,INFO 4300,Spring 2024,B
100970,DSCI 3210,Fall 2024,D
100120,CSEC 4110,Spring 2024,B
103248,INFO 2200,Fall 2023,B
100676,INFO 1100,Fall 2024,A
100544,INFO 1100,Fall 2024,C
107448,ITEC 2010,Fall 2024,C
109517,INFO 1100,Spring 2025,C
104823,BUAN 2010,Spring 2025,A
101591,CSEC 3220,Spring 2025,D
102090,INFO 1100,Spring 2024,A
100575,INFO 1100,Spring 2024,B
103257,INFO 2200,Spring 2025,C
101175,CSEC 3220,Spring 2025,B
107251,INFO 3600,Spring 2024,F
109228,CSEC 2100,Fall 2023,D
102564,INFO 2600,Spring 2024,W
103330,INFO 1100,Fall 2023,A
108917,INFO 2200,Fall 2024,F
104566,BUAN 3310,Spring 2024,D
105386,ITEC 2010,Fall 2024,B
105110,LTEC 3120,Spring 2025,C
102108,ITEC 3010,Spring 2025,A
103158,CSEC 2100,Spring 2024,B
104783,INFO 2600,Spring 2024,C
107124,INFO 1100,Fall 2023,A
109274,INFO 2200,Fall 2024,A
108925,CSEC 3220,Spring 2025,C
108279,DSCI 3210,Fall 2024,B
109676,INFO 1100,Spring 2024,A
105576,BUAN 3310,Spring 2024,A
101623,BUAN 2010,Fall 2024,B
105466,INFO 1100,Fall 2024,A
107301,INFO 2600,Fall 2024,A
109188,INFO 3600,Spring 2024,D
101946,INFO 1100,Fall 2023,B
103248,CSEC 3220,Fall 2024,B
105132,CSEC 4110,Spring 2024,A
100202,INFO 3600,Spring 2024,A
103677,INFO 2200,Spring 2025,A
100986,INFO 2200,Spring 2025,A
106037,INFO 1100,Fall 2024,F
103734,CSEC 2100,Fall 2024,B
104491,INFO 2200,Spring 2024,C
103273,ITEC 3010,Fall 2023,A
107504,LTEC 2100,Spring 2024,C
100899,ITEC 3010,Fall 2023,B
104026,CSEC 4110,Spring 2024,F
106132,INFO 2200,Fall 2024,C
100837,INFO 2200,Spring 2024,B
101991,INFO 1100,Spring 2024,A
101134,INFO 2600,Spring 2025,B
103656,DSCI 3210,Spring 2025,F
103973,INFO 1100,Fall 2023,C
108888,INFO 4300,Fall 2024,C
107293,INFO 1100,Fall 2024,B
109058,INFO 1100,Fall 2024,A
104383,ITEC 2010,Fall 2023,C
102016,BUAN 2010,Spring 2024,C
108397,INFO 1100,Spring 2025,W
100715,DSCI 3210,Spring 2024,C
105762,INFO 1100,Fall 2024,A
109403,ITEC 2010,Spring 2025,F
103953,ITEC 3010,Spring 2024,C
108020,LTEC 2100,Spring 2024,B
105386,CSEC 2100,Fall 2023,C
109411,INFO 4300,Spring 2024,A
100596,BUAN 3310,Fall 2023,B
100837,BUAN 2010,Spring 2024,B
103502,ITEC 2010,Spring 2025,A
108035,INFO 2200,Spring 2025,A
108081,INFO 1100,Spring 2025,A
109348,CSEC 2100,Spring 2025,A
101186,CSEC 3220,Spring 2025,A
108425,DSCI 4160,Fall 2023,C
108493,INFO 1100,Fall 2024,A
103941,CSEC 3220,Fall 2023,A
102623,LTEC 3120,Spring 2024,A
109636,INFO 1100,Fall 2024,C
105738,INFO 4300,Spring 2025,C
100182,BUAN 2010,Spring 2025,A
107644,DSCI 4160,Spring 2025,B
106610,INFO 1100,Spring 2025,C
106312,INFO 2600,Spring 2024,B
104342,CSEC 3220,Spring 2025,B
105452,CSEC 2100,Spring 2024,C
104249,INFO 1100,Spring 2024,A
107053,ITEC 2010,Spring 2025,D
106920,CSEC 4110,Spring 2024,B
107004,DSCI 3210,Spring 2024,W
108917,INFO 1100,Spring 2024,A
101508,INFO 2200,Fall 2023,C
104592,INFO 2200,Spring 2025,B
103917,INFO 2200,Fall 2023,A
109756,INFO 1100,Fall 2023,B
109231,DSCI 4160,Spring 2024,W
109644,INFO 1100,Spring 2025,W
103273,CSEC 2100,Spring 2025,C
104572,INFO 4300,Spring 2025,A
100686,INFO 2200,Spring 2025,A
109315,INFO 1100,Spring 2024,D
106813,LTEC 2100,Spring 2024,F
101883,DSCI 4160,Fall 2024,W
108180,INFO 4300,Fall 2023,B
103006,INFO 1100,Fall 2023,A
105679,INFO 2200,Spring 2024,B
103158,CSEC 3220,Fall 2024,B
108181,BUAN 3310,Spring 2024,B
108817,INFO 4300,Spring 2024,B
100707,INFO 1100,Fall 2024,A
107624,ITEC 3010,Spring 2025,B
106585,INFO 2200,Fall 2023,B
102656,INFO 1100,Spring 2024,B
108243,BUAN 2010,Spring 2024,C
109522,INFO 1100,Fall 2024,D
105051,LTEC 2100,Spring 2025,W
108560,INFO 2200,Fall 2024,B
101713,INFO 3340,Fall 2023,F
107830,ITEC 2010,Spring 2025,A
108293,INFO 2200,Spring 2025,B
101768,INFO 2200,Spring 2025,A
103813,INFO 2600,Fall 2023,B
108060,ITEC 3010,Spring 2025,A
101332,CSEC 4110,Fall 2024,C
109486,BUAN 2010,Fall 2024,A
101200,CSEC 4110,Fall 2024,W
103550,INFO 2200,Fall 2024,B
104997,INFO 1100,Fall 2024,A
106749,INFO 2600,Fall 2024,F
105247,INFO 4300,Spring 2025,C
100500,CSEC 2100,Spring 2025,A
101758,INFO 3340,Fall 2024,B
102650,CSEC 2100,Fall 2024,A
101399,INFO 2200,Spring 2024,B
105330,DSCI 3210,Fall 2023,C
106312,INFO 4300,Fall 2024,B
102296,INFO 1100,Spring 2025,B
106300,INFO 2200,Fall 2023,A
104766,INFO 4300,Spring 2025,A
105339,INFO 4300,Spring 2025,A
105222,CSEC 4110,Spring 2025,A
104915,CSEC 2100,Fall 2023,B
106537,CSEC 2100,Spring 2025,A
109453,INFO 4300,Spring 2024,A
100932,ITEC 3010,Spring 2024,F
107998,INFO 2200,Spring 2024,A
105259,INFO 2600,Fall 2024,D
101662,DSCI 3210,Fall 2024,W
107383,INFO 3340,Spring 2025,C
103880,DSCI 4160,Fall 2024,B
103980,LTEC 2100,Fall 2024,B
109178,INFO 2200,Spring 2025,B
107433,INFO 1100,Fall 2023,C
109363,INFO 2200,Spring 2024,A
100458,INFO 2200,Spring 2025,A
104756,INFO 1100,Spring 2024,A
109895,CSEC 2100,Spring 2024,B
108312,INFO 2600,Spring 2025,A
103256,CSEC 4110,Spring 2025,B
101679,CSEC 4110,Spring 2025,C
108749,ITEC 2010,Spring 2025,C
105603,INFO 1100,Fall 2023,D
109659,ITEC 2010,Fall 2024,A
101219,DSCI 4160,Fall 2024,A
106855,INFO 1100,Spring 2025,B
107607,LTEC 3120,Spring 2024,A
109967,CSEC 3220,Fall 2023,A
108989,INFO 1100,Spring 2025,D
108303,INFO 1100,Fall 2024,A
107821,INFO 1100,Fall 2024,A
103279,INFO 1100,Fall 2023,A
105750,INFO 2200,Spring 2025,C
109151,DSCI 3210,Fall 2023,C
106237,CSEC 2100,Spring 2025,C
101322,INFO 2600,Spring 2025,C
106605,INFO 1100,Spring 2024,A
109687,INFO 1100,Spring 2025,F
108643,INFO 3340,Spring 2025,B
108508,INFO 1100,Fall 2023,C
105333,CSEC 4110,Fall 2023,A
105629,INFO 1100,Fall 2023,B
107262,INFO 2200,Spring 2025,A
104006,INFO 2600,Spring 2024,D
100307,INFO 2200,Fall 2023,W
101572,DSCI 3210,Spring 2024,C
101911,CSEC 3220,Spring 2024,A
109631,INFO 2200,Spring 2025,C
103113,CSEC 4110,Fall 2023,C
109395,CSEC 2100,Spring 2024,A
108505,INFO 4300,Spring 2025,C
104359,INFO 1100,Spring 2024,B
107801,CSEC 4110,Spring 2024,A
107894,CSEC 2100,Fall 2024,A
102125,INFO 2200,Fall 2024,C
105105,INFO 2600,Fall 2023,B
103320,LTEC 3120,Spring 2024,A
100783,INFO 1100,Fall 2023,C
103573,ITEC 2010,Fall 2024,C
103229,DSCI 3210,Fall 2024,B
105748,INFO 1100,Fall 2023,A
104686,CSEC 4110,Fall 2024,W
103137,INFO 2600,Fall 2023,C
107990,BUAN 3310,Spring 2025,C
101753,CSEC 3220,Fall 2023,C
105750,BUAN 2010,Spring 2025,B
103257,INFO 1100,Spring 2025,A
109006,INFO 1100,Spring 2025,A
109057,INFO 2200,Fall 2024,W
101490,INFO 2600,Fall 2023,C
109849,INFO 2600,Fall 2023,D
105548,CSEC 4110,Spring 2025,A
102578,BUAN 2010,Spring 2025,B
107536,CSEC 4110,Spring 2024,W
103012,INFO 2600,Fall 2024,D
104296,BUAN 3310,Spring 2024,B
107895,INFO 2200,Fall 2023,C
100561,DSCI 3210,Spring 2025,B
102691,INFO 1100,Fall 2023,C
101091,INFO 1100,Spring 2025,A
103375,LTEC 2100,Spring 2024,C
101624,INFO 1100,Spring 2025,D
104222,INFO 2600,Fall 2023,C
106814,INFO 1100,Fall 2024,B
100482,DSCI 4160,Fall 2023,A
107060,INFO 3600,Spring 2025,A
101123,INFO 2200,Spring 2025,C
101960,INFO 2600,Fall 2024,C
102593,CSEC 4110,Spring 2025,A
109736,CSEC 2100,Fall 2023,B
109264,CSEC 3220,Spring 2024,C
108299,INFO 2200,Fall 2024,B
102300,CSEC 4110,Fall 2024,B
103613,LTEC 2100,Spring 2025,D
107996,INFO 2600,Spring 2024,C
103810,INFO 2600,Fall 2024,W
100953,BUAN 3310,Spring 2024,A
106923,INFO 1100,Fall 2023,F
101519,INFO 1100,Spring 2025,C
100521,CSEC 2100,Spring 2025,A
106924,INFO 1100,Spring 2025,A
104381,INFO 3340,Fall 2024,C
105335,LTEC 2100,Spring 2025,C
109286,INFO 4300,Fall 2023,A
106496,INFO 2200,Fall 2023,F
