student_id,major,age,housing,commute_miles,work_hours_per_week,advisor_meetings,credits_attempted,final_gpa,study_hours_reported,enrollment_date,dropped_out,housing_clean,minutes_active,study_z,gpa_band
102947,Data Science,33,Off-campus,3.5,30,3,51,2.89,7.8,2022-08-28,0,Off-Campus,3150,-0.693411802208103,"(2.0, 3.0]"
101827,Cyber Security,28,With Family,6.3,5,3,68,3.22,14.8,2022-11-14,0,With Family,4809,1.124919610121849,"(3.0, 4.0]"
109123,Data Science,29,Off-campus,17.3,15,3,19,3.11,17.6,2022-10-10,0,Off-Campus,4560,1.8522521750538299,"(3.0, 4.0]"
105356,Cybersecurity,26,With Family,10.8,20,6,25,2.53,14.8,2024-02-04,0,With Family,3464,1.124919610121849,"(2.0, 3.0]"
109931,Data Science,22,on-campus,2.7,10,1,14,2.75,10.2,2024-04-22,0,On-Campus,3572,-0.06998388940926249,"(2.0, 3.0]"
108420,Data Science,25,Off-Campus,51.5,28,0,0,1.29,,2022-12-09,1,Off-Campus,1061,,"(1.0, 2.0]"
103702,Learning Technologies,23,Off-Campus,6.1,12,1,45,3.14,16.6,2023-12-17,0,Off-Campus,4684,1.5924905447209796,"(3.0, 4.0]"
105136,Data Science,26,Off-Campus,12.2,10,5,53,2.39,14.0,2023-11-21,0,Off-Campus,3409,0.9171103058555686,"(2.0, 3.0]"
109286,Learning Technologies,19,Off-Campus,13.0,15,1,44,2.78,16.2,2024-02-04,0,Off-Campus,4340,1.488585892587839,"(2.0, 3.0]"
107133,Information Science,22,With Family,2.3,25,6,81,1.63,6.7,2024-05-15,0,With Family,2306,-0.9791495955742382,"(1.0, 2.0]"
109142,Cybersecurity,21,On-Campus,1.9,5,2,74,2.92,11.1,2022-12-17,1,On-Campus,4070,0.1638015778903028,"(2.0, 3.0]"
106977,Learning Technologies,23,Off-Campus,24.6,10,2,46,2.06,10.6,2022-12-04,1,Off-Campus,3044,0.033920762723877694,"(2.0, 3.0]"
103827,Information Technology,33,Off-Campus,24.2,28,1,77,2.12,8.7,2022-10-23,0,Off-Campus,2880,-0.4596263349085379,"(2.0, 3.0]"
103193,Information Science,22,Off-campus,10.1,12,3,62,2.05,,2024-03-10,0,Off-Campus,2838,,"(2.0, 3.0]"
106046,Information Technology,27,Off-Campus,7.3,0,1,59,1.96,6.5,2022-10-18,1,Off-Campus,2767,-1.0311019216408082,"(1.0, 2.0]"
101111,Learning Technologies,26,With Family,15.6,10,1,36,2.94,8.5,2024-04-14,0,With Family,3552,-0.5115786609751077,"(2.0, 3.0]"
106029,Cybersecurity,22,On-Campus,3.3,18,1,64,2.69,12.6,2023-09-03,0,On-Campus,4389,0.5534440233895782,"(2.0, 3.0]"
103715,Learning Technologies,23,With Family,5.3,12,3,32,1.35,,2023-09-25,0,With Family,2695,,"(1.0, 2.0]"
101478,Cybersecurity,26,Off-Campus,15.6,18,3,41,3.35,16.7,2024-05-05,0,Off-Campus,4620,1.618466707754264,"(3.0, 4.0]"
108976,Business Analytics,21,Off-Campus,24.2,30,2,46,2.31,8.3,2024-05-21,1,Off-Campus,3042,-0.5635309870416776,"(2.0, 3.0]"
105795,Information Technology,25,off campus,13.3,5,5,78,2.55,17.9,2023-10-24,0,Off-Campus,4765,1.9301806641536843,"(2.0, 3.0]"
109859,Learning Technologies,29,Off-Campus,16.2,0,2,40,2.35,,2022-09-18,1,Off-Campus,2104,,"(2.0, 3.0]"
106493,Information Technology,21,Off-Campus,3.0,30,2,0,2.41,13.0,2022-09-07,0,Off-Campus,3802,0.6573486755227184,"(2.0, 3.0]"
105339,Information  Science,20,On-Campus,9.3,20,2,31,1.58,,2024-02-26,1,On-Campus,2165,,"(1.0, 2.0]"
105037,Information Science,24,On-Campus,9.5,15,4,38,2.29,10.6,2024-03-15,1,On-Campus,3447,0.033920762723877694,"(2.0, 3.0]"
107453,Data Science,25,Off-Campus,23.5,18,3,28,1.8,5.9,2024-03-04,0,Off-Campus,1996,-1.1869588998405183,"(1.0, 2.0]"
103406,Information Science,21,On-Campus,0.9,40,1,17,2.76,9.2,2024-03-24,0,On-Campus,3196,-0.32974551974211275,"(2.0, 3.0]"
100613,Data Science,27,off campus,37.2,30,3,31,1.71,9.0,2024-04-24,0,Off-Campus,2655,-0.3816978458086826,"(1.0, 2.0]"
100819,Business Analytics,22,Off-Campus,17.9,15,1,39,2.04,4.5,2024-02-19,0,Off-Campus,2084,-1.5506251823065087,"(2.0, 3.0]"
103026,Cybersecurity,23,With Family,2.6,25,3,3,1.58,2.9,2022-10-04,0,With Family,1708,-1.966243790839069,"(1.0, 2.0]"
105611,Cybersecurity,22,With Family,5.9,5,3,61,3.98,20.8,2024-04-03,0,With Family,5389,2.6834893921189504,"(3.0, 4.0]"
100592,Cybersecurity,22,With Family,4.6,35,0,37,2.72,5.6,2024-03-09,0,With Family,2611,-1.2648873889403736,"(2.0, 3.0]"
104037,Data Science,24,off campus,9.0,0,2,62,2.51,9.3,2022-10-09,0,Off-Campus,3540,-0.3037693567088274,"(2.0, 3.0]"
100350,Business Analytics,30,With Family,15.2,35,2,76,1.77,3.9,2022-11-25,0,With Family,1564,-1.7064821605062188,"(1.0, 2.0]"
102252,Data Science,22,With Family,47.7,12,1,78,1.21,4.7,2022-11-08,0,With Family,1524,-1.4986728562399387,"(1.0, 2.0]"
106875,Cybersecurity,20,with family,7.8,12,1,75,3.02,14.5,2024-03-31,0,With Family,4286,1.0469911210219938,"(3.0, 4.0]"
108209,Data Science,19,Off-Campus,0.5,20,2,25,2.63,10.3,2022-12-10,0,Off-Campus,3099,-0.04400772637597711,"(2.0, 3.0]"
107437,DataScience,24,off campus,11.3,5,0,0,0.0,10.0,2025-01-21,0,Off-Campus,3742,-0.12193621547583236,"(-0.01, 1.0]"
105137,Business Analytics,21,With Family,22.7,18,0,39,2.91,14.4,2022-09-13,0,With Family,3829,1.021014957988709,"(2.0, 3.0]"
109659,Info Technology,27,With Family,9.7,10,3,47,2.85,12.1,2022-11-15,0,With Family,4415,0.4235632082231531,"(2.0, 3.0]"
101952,Learning Technologies,22,off campus,10.7,5,0,96,2.24,10.3,2023-10-31,0,Off-Campus,2998,-0.04400772637597711,"(2.0, 3.0]"
104955,Cyber Security,21,Off-Campus,11.5,28,2,0,2.29,11.0,2023-12-13,1,Off-Campus,3644,0.13782541485701788,"(2.0, 3.0]"
106251,Information Science,28,On-Campus,1.0,18,2,50,2.88,12.4,2022-12-17,0,On-Campus,4234,0.5014916973230084,"(2.0, 3.0]"
102691,Cyber Security,22,With Family,5.2,15,2,41,3.62,16.1,2022-11-17,0,With Family,4278,1.4626097295545546,"(3.0, 4.0]"
103273,Information Technology,25,On-Campus,4.2,25,1,66,2.86,14.7,2022-10-06,0,On-Campus,4087,1.0989434470885637,"(2.0, 3.0]"
109756,Information Science,22,On-Campus,11.4,0,0,65,2.58,12.2,2024-03-11,0,On-Campus,4192,0.449539371256438,"(2.0, 3.0]"
102079,Cybersecurity,33,Off-Campus,4.7,5,1,42,3.12,,2022-10-15,0,Off-Campus,4600,,"(3.0, 4.0]"
104801,Learning Technologies,27,off campus,14.2,30,1,83,1.75,5.0,2022-08-27,0,Off-Campus,2145,-1.4207443671400837,"(1.0, 2.0]"
108187,Information Technology,27,Off-Campus,6.3,5,1,60,1.97,11.6,2023-11-17,0,Off-Campus,3446,0.29368239305672794,"(1.0, 2.0]"
103294,Data Science,23,on-campus,2.1,10,2,24,1.73,7.9,2024-03-28,1,On-Campus,2204,-0.6674356391748179,"(1.0, 2.0]"
108397,Cybersecurity,32,On-Campus,4.0,20,4,64,2.8,11.9,2023-10-14,0,On-Campus,4490,0.3716108821565832,"(2.0, 3.0]"
105779,Data Science,23,With Family,10.3,20,6,128,2.82,10.4,2023-10-08,0,With Family,3632,-0.018031563342692174,"(2.0, 3.0]"
103536,Information Science,21,Off-Campus,3.2,5,3,97,2.99,11.6,2024-04-23,1,Off-Campus,4248,0.29368239305672794,"(2.0, 3.0]"
103976,Information Technology,26,On-Campus,2.7,25,1,91,3.53,13.4,2024-02-23,0,On-Campus,4231,0.7612533276558586,"(3.0, 4.0]"
101119,Information Science,29,On-Campus,8.3,15,1,42,2.38,9.1,2024-05-03,1,On-Campus,3242,-0.3557216827753977,"(2.0, 3.0]"
105616,Cybersecurity,20,Off-campus,1.6,25,1,61,1.77,,2024-05-11,0,Off-Campus,2717,,"(1.0, 2.0]"
102490,Cybersecurity,26,Off-Campus,7.1,15,3,58,1.48,,2022-08-24,0,Off-Campus,2807,,"(1.0, 2.0]"
109423,Business Analytics,22,On-Campus,16.0,25,1,1,2.21,,2023-09-22,0,On-Campus,2489,,"(2.0, 3.0]"
104650,Learning Technologies,22,With Family,2.9,20,1,29,2.53,10.3,2024-02-05,0,With Family,3459,-0.04400772637597711,"(2.0, 3.0]"
106984,Learning Technologies,24,with family,2.9,25,4,49,1.69,7.0,2024-05-04,0,With Family,2471,-0.9012211064743831,"(1.0, 2.0]"
105094,Information Science,29,With Family,1.6,10,2,50,2.27,7.4,2022-10-09,0,With Family,3134,-0.7973164543412429,"(2.0, 3.0]"
106355,Cybersecurity,26,Off-Campus,3.3,10,3,26,2.61,10.5,2022-08-29,0,Off-Campus,3395,0.00794459969059276,"(2.0, 3.0]"
107729,Data Science,26,Off-Campus,6.6,25,2,60,3.0,11.6,2024-02-22,0,Off-Campus,4689,0.29368239305672794,"(2.0, 3.0]"
101178,Cybersecurity,22,with family,17.6,5,2,28,2.27,10.6,2023-09-05,0,With Family,3731,0.033920762723877694,"(2.0, 3.0]"
105164,Learning Technologies,28,On-Campus,24.4,25,3,17,1.41,6.9,2022-10-31,0,On-Campus,1742,-0.927197269507668,"(1.0, 2.0]"
102074,Business Analytics,21,With Family,5.8,20,1,0,3.14,11.3,2022-11-14,0,With Family,3886,0.21575390395687313,"(3.0, 4.0]"
108145,Data Science,25,Off-Campus,0.7,20,0,30,2.1,14.9,2024-05-09,0,Off-Campus,3431,1.150895773155134,"(2.0, 3.0]"
108313,Data Science,25,on-campus,51.3,0,1,64,1.31,,2023-12-02,0,On-Campus,1441,,"(1.0, 2.0]"
101523,Data Science,24,Off-Campus,23.7,0,0,86,1.94,8.2,2022-11-30,0,Off-Campus,2173,-0.589507150074963,"(1.0, 2.0]"
104724,Cybersecurity,21,On-Campus,3.8,20,2,22,1.91,10.0,2022-11-20,1,On-Campus,3012,-0.12193621547583236,"(1.0, 2.0]"
101881,Information Science,27,On-Campus,3.0,15,3,85,2.65,11.4,2022-11-26,0,On-Campus,3953,0.2417300669901581,"(2.0, 3.0]"
101269,Data Science,25,Off-Campus,2.9,18,2,86,2.55,7.4,2024-03-26,1,Off-Campus,3551,-0.7973164543412429,"(2.0, 3.0]"
107159,Business Analytics,25,with family,9.5,12,2,105,1.86,7.2,2022-12-15,1,With Family,3024,-0.8492687804078131,"(1.0, 2.0]"
109360,Information Science,24,off campus,17.8,15,3,32,3.1,10.7,2023-08-26,0,Off-Campus,3429,0.05989692575716263,"(3.0, 4.0]"
101455,Information Technology,19,Off-Campus,7.4,25,0,71,1.25,,2022-09-20,0,Off-Campus,1020,,"(1.0, 2.0]"
108547,Data Science,25,On-Campus,3.7,18,3,80,2.95,17.6,2022-11-22,0,On-Campus,4756,1.8522521750538299,"(2.0, 3.0]"
103576,Learning Technologies,30,Off-Campus,2.5,30,1,7,2.41,6.9,2022-09-14,0,Off-Campus,2978,-0.927197269507668,"(2.0, 3.0]"
108475,Data Science,21,On-Campus,12.1,15,0,76,2.63,9.5,2022-10-27,0,On-Campus,3477,-0.25181703064225747,"(2.0, 3.0]"
102342,Cybersecurity,25,On-Campus,7.3,18,1,18,2.25,10.2,2023-09-10,0,On-Campus,3551,-0.06998388940926249,"(2.0, 3.0]"
104359,Information Technology,26,Off-Campus,3.7,30,1,46,1.68,7.1,2023-11-25,0,Off-Campus,1800,-0.8752449434410982,"(1.0, 2.0]"
108393,Information Technology,23,Off-Campus,9.5,25,2,0,2.38,,2023-12-08,0,Off-Campus,2715,,"(2.0, 3.0]"
107928,Cybersecurity,23,On-Campus,8.6,40,0,62,2.82,14.1,2022-12-06,0,On-Campus,3905,0.9430864688888536,"(2.0, 3.0]"
104869,Information Science,27,With Family,24.1,18,0,106,2.39,10.2,2022-09-28,0,With Family,3228,-0.06998388940926249,"(2.0, 3.0]"
109315,Cybersecurity,24,Off-Campus,8.4,25,4,60,2.18,11.2,2022-11-12,1,Off-Campus,3164,0.18977774092358776,"(2.0, 3.0]"
108718,Business Analytics,20,off campus,18.1,30,0,45,0.0,0.7,2024-04-22,0,Off-Campus,906,-2.53771937757134,"(-0.01, 1.0]"
103291,Information Science,24,Off-Campus,8.4,10,1,3,1.51,,2022-11-05,0,Off-Campus,1426,,"(1.0, 2.0]"
108043,Business Analytics,26,With Family,17.6,18,2,32,3.51,12.6,2022-08-27,0,With Family,3974,0.5534440233895782,"(3.0, 4.0]"
106277,Data Science,23,With Family,30.2,15,0,93,2.3,6.0,2023-10-03,0,With Family,2857,-1.1609827368072334,"(2.0, 3.0]"
106689,Information  Science,25, On-Campus,6.8,28,2,81,1.69,,2024-04-04,0,On-Campus,2065,,"(1.0, 2.0]"
107741,Business Analytics,22,With Family,6.8,35,1,23,2.69,,2022-12-04,0,With Family,3645,,"(2.0, 3.0]"
104365,Learning Technologies,29,With Family,3.6,20,0,32,2.43,11.0,2024-04-15,0,With Family,3865,0.13782541485701788,"(2.0, 3.0]"
106986,Cybersecurity,23,With Family,0.4,0,0,27,3.28,14.3,2023-08-23,0,With Family,5035,0.9950387949554239,"(3.0, 4.0]"
104811,Learning Technologies,27,Off-Campus,31.8,25,1,79,2.54,8.8,2023-08-31,0,Off-Campus,3069,-0.43365017187525245,"(2.0, 3.0]"
103530,Data Science,23,With Family,68.6,18,4,32,2.63,12.3,2022-10-02,0,With Family,3594,0.4755155342897234,"(2.0, 3.0]"
102337,Information Technology,24,Off-Campus,9.6,15,5,65,1.15,,2022-11-03,1,Off-Campus,2331,,"(1.0, 2.0]"
108091,Data Science,23,With Family,7.6,15,2,78,1.8,,2024-02-27,1,With Family,1809,,"(1.0, 2.0]"
102522,Cybersecurity,25,On-Campus,14.6,20,0,34,1.78,6.8,2023-11-12,0,On-Campus,2378,-0.9531734325409532,"(1.0, 2.0]"
103776,Business Analytics,24,Off-Campus,9.3,12,3,54,3.26,15.6,2022-08-24,0,Off-Campus,4520,1.332728914388129,"(3.0, 4.0]"
103547,Data Science,25,Off-Campus,5.6,0,5,44,2.74,16.6,2024-02-05,0,Off-Campus,4409,1.5924905447209796,"(2.0, 3.0]"
106911,Cybersecurity,27,On-Campus,3.5,25,2,65,2.84,11.6,2022-11-18,0,On-Campus,3884,0.29368239305672794,"(2.0, 3.0]"
106822,Information Technology,27,With Family,25.4,20,0,18,2.02,12.4,2022-09-16,1,With Family,3235,0.5014916973230084,"(2.0, 3.0]"
102517,Business Analytics,33,On-Campus,8.8,15,0,72,2.48,12.5,2024-04-22,0,On-Campus,3730,0.5274678603562932,"(2.0, 3.0]"
108032,Business Analytics,26, On-Campus,15.6,15,3,62,2.23,9.5,2022-11-25,0,On-Campus,2506,-0.25181703064225747,"(2.0, 3.0]"
109112,Data Science,23,Off-Campus,19.2,0,2,69,1.83,9.1,2022-10-11,0,Off-Campus,2466,-0.3557216827753977,"(1.0, 2.0]"
106954,Information Technology,25,On-Campus,18.1,28,0,18,0.0,2.3,2022-12-20,0,On-Campus,760,-2.122100769038779,"(-0.01, 1.0]"
107531,Information Technology,21,On-Campus,50.5,10,0,66,2.04,6.6,2022-11-19,1,On-Campus,2526,-1.0051257586075233,"(2.0, 3.0]"
106631,Business Analytics,33,On-Campus,7.1,25,1,74,1.95,2.2,2024-05-15,0,On-Campus,2007,-2.1480769320720645,"(1.0, 2.0]"
105791,Cybersecurity,25,On-Campus,15.9,25,0,67,1.05,,2023-11-25,0,On-Campus,1048,,"(1.0, 2.0]"
103734,Information Technology,23,Off-Campus,25.8,20,3,67,2.34,6.3,2023-09-30,0,Off-Campus,3279,-1.0830542477073783,"(2.0, 3.0]"
101004,Learning Technologies,28,With Family,14.3,12,2,0,2.37,12.2,2024-05-22,0,With Family,3837,0.449539371256438,"(2.0, 3.0]"
108131,Business Analytics,22,On-Campus,10.0,15,1,52,1.95,,2024-04-12,0,On-Campus,1926,,"(1.0, 2.0]"
109163,Data Science,33,On-Campus,31.5,25,3,32,2.19,,2023-10-21,0,On-Campus,2000,,"(2.0, 3.0]"
109137,Business Analytics,19,On-Campus,25.7,40,2,45,1.57,7.5,2024-04-28,0,On-Campus,2663,-0.771340291307958,"(1.0, 2.0]"
100580,Cybersecurity,25,With Family,18.7,20,1,57,1.85,,2024-04-24,1,With Family,2583,,"(1.0, 2.0]"
109502,Information Technology,26,Off-Campus,14.4,25,3,22,2.24,11.1,2023-11-30,0,Off-Campus,4299,0.1638015778903028,"(2.0, 3.0]"
103477,Business Analytics,25,On-Campus,12.6,30,3,93,1.87,7.6,2022-10-17,0,On-Campus,2860,-0.745364128274673,"(1.0, 2.0]"
108693,Cybersecurity,24,Off-Campus,11.5,5,3,52,1.99,9.7,2022-09-11,0,Off-Campus,2502,-0.1998647045756876,"(1.0, 2.0]"
103174,Business Analytics,23,On-Campus,28.3,20,2,65,1.59,6.2,2022-08-27,0,On-Campus,2396,-1.1090304107406632,"(1.0, 2.0]"
109745,Information Technology,26,With Family,15.8,30,1,27,1.69,7.9,2024-03-07,0,With Family,2524,-0.6674356391748179,"(1.0, 2.0]"
106905,Information Science,22,Off-Campus,11.9,25,0,52,2.61,12.8,2022-11-26,1,Off-Campus,3158,0.6053963494561485,"(2.0, 3.0]"
108418,Business Analytics,24,With Family,1.1,20,1,37,2.71,10.1,2022-09-06,0,With Family,2849,-0.09596005244254743,"(2.0, 3.0]"
107843,Cybersecurity,28,Off-Campus,8.5,15,5,60,3.35,13.3,2022-12-20,0,Off-Campus,4574,0.7352771646225736,"(3.0, 4.0]"
104336,Information Technology,26,Off-Campus,7.5,25,3,49,3.0,15.6,2023-09-07,0,Off-Campus,5220,1.332728914388129,"(2.0, 3.0]"
106084,Cybersecurity,25,off campus,7.7,20,3,14,3.12,15.2,2023-09-19,0,Off-Campus,4109,1.2288242622549888,"(3.0, 4.0]"
109411,Information  Science,24,With Family,6.6,20,1,24,1.44,4.1,2023-11-02,1,With Family,2125,-1.6545298344396488,"(1.0, 2.0]"
103631,Learning Technologies,21,Off-Campus,7.8,40,3,42,2.4,8.3,2023-12-07,1,Off-Campus,2674,-0.5635309870416776,"(2.0, 3.0]"
105603,Business Analytics,23,On-Campus,1.8,5,5,54,2.63,10.0,2024-04-27,1,On-Campus,4483,-0.12193621547583236,"(2.0, 3.0]"
107613,Information Science,31,With Family,11.8,35,5,13,3.27,11.1,2024-03-28,0,With Family,3863,0.1638015778903028,"(3.0, 4.0]"
100183,Information Technology,26,On-Campus,3.6,15,1,84,2.41,12.5,2022-12-04,0,On-Campus,4825,0.5274678603562932,"(2.0, 3.0]"
107869,Cybersecurity,20,With Family,13.2,10,0,79,2.06,,2022-09-17,0,With Family,3169,,"(2.0, 3.0]"
101469,Learning Technologies,23,Off-Campus,3.0,28,3,64,1.92,9.0,2022-09-13,0,Off-Campus,2266,-0.3816978458086826,"(1.0, 2.0]"
102908,Information Science,23,Off-Campus,26.8,30,3,87,0.7,,2024-02-13,0,Off-Campus,1657,,"(-0.01, 1.0]"
101759,Information Technology,32,on-campus,15.8,15,1,60,2.42,9.4,2024-05-25,1,On-Campus,3456,-0.27779319367554245,"(2.0, 3.0]"
103110,Information Technology,20, On-Campus,16.0,35,4,89,2.61,5.0,2024-03-21,0,On-Campus,2481,-1.4207443671400837,"(2.0, 3.0]"
105144,Cybersecurity,30,With Family,12.2,25,2,45,2.21,10.4,2022-09-27,0,With Family,2540,-0.018031563342692174,"(2.0, 3.0]"
105168,Information Technology,33,Off-Campus,14.5,15,3,38,3.19,16.7,2024-05-10,0,Off-Campus,4965,1.618466707754264,"(3.0, 4.0]"
101317,Learning Technologies,24,off campus,4.6,15,2,21,1.87,8.5,2022-11-08,0,Off-Campus,2757,-0.5115786609751077,"(1.0, 2.0]"
105591,Business Analytics,21,Off-Campus,6.7,10,4,78,2.24,8.3,2024-05-09,0,Off-Campus,3201,-0.5635309870416776,"(2.0, 3.0]"
100632,Information Science,23,On-Campus,6.8,20,3,50,2.44,6.5,2023-11-29,0,On-Campus,3084,-1.0311019216408082,"(2.0, 3.0]"
101160,Learning Technologies,23,On-Campus,25.1,15,2,55,1.43,6.0,2022-09-19,0,On-Campus,1768,-1.1609827368072334,"(1.0, 2.0]"
107270,Business Analytics,21,On-Campus,5.4,25,4,59,2.85,15.3,2024-03-26,0,On-Campus,4440,1.254800425288274,"(2.0, 3.0]"
102596,Learning Technologies,35,Off-campus,9.4,0,3,72,2.04,,2022-11-10,0,Off-Campus,2409,,"(2.0, 3.0]"
104513,Cyber Security,21,With Family,24.2,20,0,53,1.64,,2022-11-11,0,With Family,1860,,"(1.0, 2.0]"
108646,Business Analytics,28,Off-Campus,1.6,20,1,21,1.94,,2022-11-08,1,Off-Campus,2951,,"(1.0, 2.0]"
101122,Data Science,24,Off-Campus,4.8,35,2,78,2.74,12.9,2022-11-22,0,Off-Campus,3980,0.6313725124894335,"(2.0, 3.0]"
105217,Business Analytics,32,Off-Campus,9.9,5,4,49,2.94,14.2,2023-12-10,0,Off-Campus,4621,0.9690626319221385,"(2.0, 3.0]"
102104,Data Science,21,On-Campus,9.3,10,1,42,2.42,10.3,2022-09-19,0,On-Campus,3142,-0.04400772637597711,"(2.0, 3.0]"
106619,Business Analytics,25,On-Campus,5.3,25,3,30,2.3,8.9,2022-09-03,0,On-Campus,2968,-0.40767400884196753,"(2.0, 3.0]"
103257,Data Science,23,On-Campus,31.6,0,2,50,3.14,14.6,2023-10-06,0,On-Campus,4153,1.0729672840552786,"(3.0, 4.0]"
105793,Data Science,20,On-Campus,13.1,25,1,41,2.31,9.0,2023-10-02,1,On-Campus,3667,-0.3816978458086826,"(2.0, 3.0]"
103054,Learning Technologies,22,Off-Campus,21.2,20,1,57,1.99,10.9,2022-11-03,0,Off-Campus,3152,0.11184925182373295,"(1.0, 2.0]"
105843,Learning Technologies,31,With Family,9.2,20,6,33,3.22,14.5,2022-09-14,0,With Family,3905,1.0469911210219938,"(3.0, 4.0]"
104303,Cybersecurity,28,On-Campus,2.5,25,3,55,1.71,3.4,2024-02-08,1,On-Campus,1635,-1.8363629756726438,"(1.0, 2.0]"
109465,Data Science,21,off campus,13.0,15,3,0,2.27,,2022-09-03,0,Off-Campus,2963,,"(2.0, 3.0]"
102455,Data Science,26,Off-Campus,3.2,12,2,55,2.21,4.7,2024-04-22,0,Off-Campus,1806,-1.4986728562399387,"(2.0, 3.0]"
108041,Cybersecurity,25,Off-Campus,19.4,28,0,97,1.49,1.0,2024-04-29,0,Off-Campus,1233,-2.4597908884714847,"(1.0, 2.0]"
100159,Business Analytics,27,With Family,19.2,12,2,71,1.62,5.4,2023-10-09,0,With Family,2323,-1.3168397150069435,"(1.0, 2.0]"
102804,Cybersecurity,32,Off-Campus,15.8,30,1,36,1.19,,2024-04-06,1,Off-Campus,861,,"(1.0, 2.0]"
106813,Learning Technologies,33,On-Campus,4.6,15,1,70,2.52,15.1,2023-09-10,0,On-Campus,4263,1.2028480992217039,"(2.0, 3.0]"
106122,Data Science,21,with family,20.7,15,3,74,1.71,8.6,2022-10-02,0,With Family,2841,-0.4856024979418228,"(1.0, 2.0]"
103713,Business Analytics,26,with family,17.0,10,1,0,1.73,0.5,2022-11-10,0,With Family,1564,-2.5896717036379098,"(1.0, 2.0]"
100621,Information Technology,26,Off-Campus,39.4,18,1,54,1.42,,2022-10-04,1,Off-Campus,1992,,"(1.0, 2.0]"
100549,Learning Technologies,27,On-Campus,3.5,0,0,38,3.22,11.5,2024-03-25,0,On-Campus,3901,0.267706230023443,"(3.0, 4.0]"
105864,Cyber Security,21,Off-Campus,27.2,5,1,67,2.09,4.5,2023-08-28,1,Off-Campus,2013,-1.5506251823065087,"(2.0, 3.0]"
101564,Cybersecurity,26,Off-Campus,14.8,25,1,0,0.0,,2025-01-14,0,Off-Campus,4155,,"(-0.01, 1.0]"
106692,Information Science,29, On-Campus,2.0,15,0,35,2.09,12.3,2022-09-02,0,On-Campus,3255,0.4755155342897234,"(2.0, 3.0]"
106655,Information Technology,30,off campus,3.3,20,1,72,1.71,6.8,2024-02-29,0,Off-Campus,3092,-0.9531734325409532,"(1.0, 2.0]"
106979,Cybersecurity,20,With Family,11.4,15,3,58,2.68,16.4,2022-08-28,0,With Family,4552,1.5405382186544088,"(2.0, 3.0]"
101624,Cybersecurity,27,On-Campus,27.0,35,1,33,2.64,11.9,2024-02-23,1,On-Campus,3498,0.3716108821565832,"(2.0, 3.0]"
101219,Data Science,24,On-Campus,4.7,0,0,42,2.61,15.6,2022-10-17,0,On-Campus,3966,1.332728914388129,"(2.0, 3.0]"
104299,Info Technology,24,On-Campus,4.5,30,1,30,1.93,7.4,2023-09-27,1,On-Campus,2445,-0.7973164543412429,"(1.0, 2.0]"
109363,Data Science,27,With Family,9.4,10,5,41,3.1,15.0,2022-10-30,0,With Family,4058,1.1768719361884188,"(3.0, 4.0]"
105875,Information Science,24,On-Campus,13.7,12,3,34,1.64,,2022-11-07,1,On-Campus,2695,,"(1.0, 2.0]"
105847,Data Science,31,off campus,22.2,5,2,73,0.62,,2024-04-13,0,Off-Campus,1043,,"(-0.01, 1.0]"
101866,Information Science,24,With Family,4.5,5,1,83,1.8,8.9,2022-08-29,0,With Family,2739,-0.40767400884196753,"(1.0, 2.0]"
105461,Data Science,21,with family,16.1,10,1,65,2.12,,2022-09-21,1,With Family,1816,,"(2.0, 3.0]"
102791,Cybersecurity,24,Off-Campus,11.7,0,2,65,3.22,9.9,2024-02-29,0,Off-Campus,3106,-0.1479123785091173,"(3.0, 4.0]"
105600,Cybersecurity,23,With Family,8.0,15,3,65,1.59,7.1,2022-11-05,0,With Family,2538,-0.8752449434410982,"(1.0, 2.0]"
100956,Information Science,31,Off-campus,6.2,18,1,69,1.98,8.1,2022-09-02,0,Off-Campus,2678,-0.6154833131082479,"(1.0, 2.0]"
107161,Cybersecurity,23,Off-Campus,19.4,35,5,19,1.04,2.6,2023-10-14,0,Off-Campus,1343,-2.044172279938924,"(1.0, 2.0]"
106865,Business Analytics,28,On-Campus,18.4,35,1,47,2.15,,2024-03-26,0,On-Campus,2121,,"(2.0, 3.0]"
107222,Cybersecurity,21,Off-Campus,7.7,28,2,48,2.41,8.9,2022-09-27,0,Off-Campus,2670,-0.40767400884196753,"(2.0, 3.0]"
108035,Information Science,22,Off-Campus,5.0,12,1,35,2.05,10.3,2022-10-02,0,Off-Campus,3084,-0.04400772637597711,"(2.0, 3.0]"
106537,Info Technology,27,On-Campus,7.3,18,0,77,3.25,13.8,2024-03-31,0,On-Campus,4794,0.8651579797889988,"(3.0, 4.0]"
105222,Cybersecurity,19,With Family,5.7,15,4,45,2.19,9.3,2022-11-25,1,With Family,3037,-0.3037693567088274,"(2.0, 3.0]"
105488,Information Science,27,With Family,23.2,30,3,0,0.0,9.6,2025-01-18,0,With Family,3314,-0.22584086760897257,"(-0.01, 1.0]"
101450,Cybersecurity,24,With Family,14.7,20,5,95,2.43,11.8,2022-10-10,0,With Family,3307,0.3456347191232983,"(2.0, 3.0]"
107993,Business Analytics,37,On-Campus,7.1,10,1,65,1.98,11.0,2023-10-14,0,On-Campus,3560,0.13782541485701788,"(1.0, 2.0]"
109318,Cybersecurity,23,On-Campus,18.5,25,0,50,1.6,5.9,2022-09-13,1,On-Campus,2306,-1.1869588998405183,"(1.0, 2.0]"
