student_id,week,lms_clicks,minutes_active
NU-101384,9,57,37
NU-101384,10,174,96
NU-101384,11,290,215
NU-101384,12,210,165
NU-101384,13,44,34
NU-101384,14,372,192
NU-101384,15,143,104
NU-101384,16,357,197
NU-103058,1,416,264
NU-103058,2,347,205
NU-103058,3,469,278
NU-103058,4,362,201
NU-103058,5,344,201
NU-103058,6,252,153
NU-103058,7,401,244
NU-103058,8,262,279
NU-103058,9,276,142
NU-103058,10,265,177
NU-103058,11,253,230
NU-103058,12,378,217
NU-103058,13,378,257
NU-103058,14,316,201
NU-103058,15,465,256
NU-103058,16,337,276
NU-105014,1,347,206
NU-105014,2,411,215
NU-105014,3,300,224
NU-105014,4,382,210
NU-105014,5,331,242
NU-105014,6,326,259
NU-105014,7,287,174
NU-105014,8,348,189
NU-105014,9,123,96
NU-105014,10,215,132
NU-105014,11,446,229
NU-105014,12,429,192
NU-105014,13,485,241
NU-105014,14,363,270
NU-105014,15,375,205
NU-105014,16,638,287
NU-106098,1,210,132
NU-106098,2,235,167
NU-106098,3,323,213
NU-106098,4,179,131
NU-106098,5,259,131
NU-106098,6,350,184
NU-106098,7,334,210
NU-106098,8,280,181
NU-106098,9,95,50
NU-106098,10,256,184
NU-106098,11,249,157
NU-106098,12,243,151
NU-106098,13,265,174
NU-106098,14,293,220
NU-106098,15,153,93
NU-106098,16,288,160
NU-105958,1,408,289
NU-105958,2,351,285
NU-105958,3,349,310
NU-105958,4,374,216
NU-105958,5,468,252
NU-105958,6,258,198
NU-105958,7,386,217
NU-105958,8,327,226
NU-105958,9,189,139
NU-105958,10,314,232
NU-105958,11,306,229
NU-105958,12,486,310
NU-105958,13,468,274
NU-105958,14,272,236
NU-105958,15,465,231
NU-105958,16,333,264
NU-107296,1,641,297
NU-107296,2,288,178
NU-107296,3,582,317
NU-107296,4,363,236
NU-107296,5,226,205
NU-107296,6,365,243
NU-107296,7,601,299
NU-107296,8,255,217
NU-107296,9,213,116
NU-107296,10,333,232
NU-107296,11,368,218
NU-107296,12,480,264
NU-107296,13,460,279
NU-107296,14,297,197
NU-107296,15,380,252
NU-107296,16,369,226
NU-100847,1,114,76
NU-100847,2,148,89
NU-100847,3,166,117
NU-100847,4,85,43
NU-100847,5,107,82
NU-100847,6,196,85
NU-100847,7,158,95
NU-100847,8,53,91
NU-100847,9,21,13
NU-100847,10,3,2
NU-100847,11,121,95
NU-100847,12,64,53
NU-100847,13,120,109
NU-100847,14,74,48
NU-100847,15,182,129
NU-100847,16,0,0
NU-100692,1,402,273
NU-100692,2,409,264
NU-100692,3,463,258
NU-100692,4,563,260
NU-100692,5,328,250
NU-100692,6,406,248
NU-100692,7,400,253
NU-100692,8,467,227
NU-100692,9,201,120
NU-100692,10,445,244
NU-100692,11,393,250
NU-100692,12,429,255
NU-100692,13,391,287
NU-100692,14,455,248
NU-100692,15,258,244
NU-100692,16,606,366
NU-100953,1,291,168
NU-100953,2,138,137
NU-100953,3,259,184
NU-100953,4,195,133
NU-100953,5,369,209
NU-100953,6,185,98
NU-100953,7,419,220
NU-100953,8,373,155
NU-100953,9,109,55
NU-100953,10,249,160
NU-100953,11,69,44
NU-100953,12,244,190
NU-100953,13,218,172
NU-100953,14,310,173
NU-100953,15,68,44
NU-100953,16,276,129
NU-109591,1,370,218
NU-109591,2,414,244
NU-109591,3,449,362
NU-109591,4,505,264
NU-109591,5,454,259
NU-109591,6,519,307
NU-109591,7,306,209
NU-109591,8,270,170
NU-109591,9,92,99
NU-109591,10,622,308
NU-109591,11,574,325
NU-109591,12,396,274
NU-109591,13,221,289
NU-109591,14,430,232
NU-109591,15,597,295
NU-109591,16,639,333
NU-105715,1,242,265
NU-105715,2,321,247
NU-105715,3,358,218
NU-105715,4,499,309
NU-105715,5,481,311
NU-105715,6,350,226
NU-105715,7,417,281
NU-105715,8,503,281
NU-105715,9,195,90
NU-105715,10,544,369
NU-105715,11,408,275
NU-105715,12,402,291
NU-105715,13,716,281
NU-105715,14,394,238
NU-105715,15,272,244
NU-105715,16,431,264
NU-103345,1,361,268
NU-103345,2,416,258
NU-103345,3,477,239
NU-103345,4,303,241
NU-103345,5,227,166
NU-103345,6,309,219
NU-103345,7,548,311
NU-103345,8,394,206
NU-103345,9,101,73
NU-103345,10,512,303
NU-103345,11,315,281
NU-103345,12,407,250
NU-103345,13,451,281
NU-103345,14,341,260
NU-103345,15,295,181
NU-103345,16,329,247
NU-108628,1,278,144
NU-108628,2,242,159
NU-108628,3,338,215
NU-108628,4,376,282
NU-108628,5,180,128
NU-108628,6,264,170
NU-108628,7,468,209
NU-108628,8,268,202
NU-108628,9,140,80
NU-108628,10,197,125
NU-108628,11,264,180
NU-108628,12,271,213
NU-108628,13,254,191
NU-108628,14,254,163
NU-108628,15,305,184
NU-108628,16,199,149
NU-104639,1,407,293
NU-104639,2,430,217
NU-104639,3,561,300
NU-104639,4,470,287
NU-104639,5,467,315
NU-104639,6,417,249
NU-104639,7,452,267
NU-104639,8,500,267
NU-104639,9,222,116
NU-104639,10,546,280
NU-104639,11,308,234
NU-104639,12,553,324
NU-104639,13,489,296
NU-104639,14,580,284
NU-104639,15,322,241
NU-104639,16,409,286
NU-107624,1,297,213
NU-107624,2,415,247
NU-107624,3,454,276
NU-107624,4,770,402
NU-107624,5,469,310
NU-107624,6,410,233
NU-107624,7,399,249
NU-107624,8,346,315
NU-107624,9,182,109
NU-107624,10,412,237
NU-107624,11,449,286
NU-107624,12,476,243
NU-107624,13,392,292
NU-107624,14,332,242
NU-107624,15,613,347
NU-107624,16,359,209
NU-101461,1,578,267
NU-101461,2,251,150
NU-101461,3,297,209
NU-101461,4,443,282
NU-101461,5,458,235
NU-101461,6,403,220
NU-101461,7,365,266
NU-101461,8,375,236
NU-101461,9,194,114
NU-101461,10,441,313
NU-101461,11,293,210
NU-101461,12,293,200
NU-101461,13,242,242
NU-101461,14,250,220
NU-101461,15,332,259
NU-101461,16,424,267
NU-107835,1,174,103
NU-107835,2,202,130
NU-107835,3,108,57
NU-107835,4,56,28
NU-107835,5,139,102
NU-107835,6,252,153
NU-107835,7,168,96
NU-107835,8,177,117
NU-107835,9,61,42
NU-107835,10,228,159
NU-107835,11,108,90
NU-107835,12,118,57
NU-107835,13,60,43
NU-107835,14,24,13
NU-107835,15,265,162
NU-107835,16,135,62
NU-105632,1,372,218
NU-105632,2,197,119
NU-105632,3,146,164
NU-105632,4,152,123
NU-105632,5,224,176
NU-105632,6,209,151
NU-105632,7,219,123
NU-105632,8,307,197
NU-105632,9,57,34
NU-105632,10,300,223
NU-105632,11,384,257
NU-105632,12,229,132
NU-105632,13,105,82
NU-105632,14,224,157
NU-105632,15,274,149
NU-105632,16,183,105
NU-100632,1,458,290
NU-100632,2,306,192
NU-100632,3,314,201
NU-100632,4,286,187
NU-100632,5,434,250
NU-100632,6,477,265
NU-100632,7,306,232
NU-100632,8,228,123
NU-100632,9,130,83
NU-100632,10,392,254
NU-100632,11,327,172
NU-100632,12,372,221
NU-100632,13,302,156
NU-100632,14,345,187
NU-100632,15,406,168
NU-100632,16,119,103
NU-103828,1,248,137
NU-103828,2,294,177
NU-103828,3,323,181
NU-103828,4,154,134
NU-103828,5,237,164
NU-103828,6,199,137
NU-103828,7,278,164
NU-103828,8,187,173
NU-103828,9,98,73
NU-103828,10,305,217
NU-103828,11,371,191
NU-103828,12,120,92
NU-103828,13,307,196
NU-103828,14,199,145
NU-103828,15,170,152
NU-103828,16,197,170
NU-108546,1,379,186
NU-108546,2,244,135
NU-108546,3,283,185
NU-108546,4,229,165
NU-108546,5,349,205
NU-108546,6,286,244
NU-108546,7,487,268
NU-108546,8,165,129
NU-108546,9,142,113
NU-108546,10,315,218
NU-108546,11,418,190
NU-108546,12,216,148
NU-108546,13,312,162
NU-108546,14,219,194
NU-108546,15,310,160
NU-108546,16,289,249
NU-101387,1,275,205
NU-101387,2,287,197
NU-101387,3,435,198
NU-101387,4,204,101
NU-101387,5,155,131
NU-101387,6,156,131
NU-101387,7,233,159
NU-101387,8,216,203
NU-101387,9,180,95
NU-101387,10,495,233
NU-101387,11,243,206
NU-101387,12,299,204
NU-101387,13,314,208
NU-101387,14,325,225
NU-101387,15,312,177
NU-101387,16,261,194
NU-108817,1,414,283
NU-108817,2,601,314
NU-108817,3,376,263
NU-108817,4,228,229
NU-108817,5,320,289
NU-108817,6,537,302
NU-108817,7,258,193
NU-108817,8,643,351
NU-108817,9,181,130
NU-108817,10,288,252
NU-108817,11,368,300
NU-108817,12,619,302
NU-108817,13,580,296
NU-108817,14,508,305
NU-108817,15,531,288
NU-108817,16,424,264
NU-106708,1,367,236
NU-106708,2,473,272
NU-106708,3,402,273
NU-106708,4,424,339
NU-106708,5,388,258
NU-106708,6,348,219
NU-106708,7,326,279
NU-106708,8,481,263
NU-106708,9,173,125
NU-106708,10,479,320
NU-106708,11,392,329
NU-106708,12,695,421
NU-106708,13,349,280
NU-106708,14,398,280
NU-106708,15,375,245
NU-106708,16,493,324
NU-104034,1,396,258
NU-104034,2,197,165
NU-104034,3,289,168
NU-104034,4,451,270
NU-104034,5,355,207
NU-104034,6,445,250
NU-104034,7,264,225
NU-104034,8,252,179
NU-104034,9,202,91
NU-104034,10,384,189
NU-104034,11,422,230
NU-104034,12,263,164
NU-104034,13,288,255
NU-104034,14,319,206
NU-104034,15,387,219
NU-104034,16,359,277
NU-109169,1,280,148
NU-109169,2,389,216
NU-109169,3,291,159
NU-109169,4,125,75
NU-109169,5,165,101
NU-109169,6,402,229
NU-109169,7,363,176
NU-109169,8,217,141
NU-109169,9,84,47
NU-109169,10,126,69
NU-109169,11,268,159
NU-109169,12,114,89
NU-109169,13,220,137
NU-109169,14,256,138
NU-109169,15,324,191
NU-109169,16,204,117
NU-109188,1,464,267
NU-109188,2,286,173
NU-109188,3,263,237
NU-109188,4,470,317
NU-109188,5,463,223
NU-109188,6,217,146
NU-109188,7,313,190
NU-109188,8,357,214
NU-109188,9,119,98
NU-109188,10,524,246
NU-109188,11,575,298
NU-109188,12,461,241
NU-109188,13,251,210
NU-109188,14,337,234
NU-109188,15,490,319
NU-109188,16,443,274
NU-106744,1,506,249
NU-106744,2,465,270
NU-106744,3,334,230
NU-106744,4,590,291
NU-106744,5,262,213
NU-106744,6,314,188
NU-106744,7,244,180
NU-106744,8,423,232
NU-106744,9,181,105
NU-106744,10,205,170
NU-106744,11,302,220
NU-106744,12,345,211
NU-106744,13,456,248
NU-106744,14,460,227
NU-106744,15,453,260
NU-106744,16,178,198
NU-106251,1,540,304
NU-106251,2,231,196
NU-106251,3,461,264
NU-106251,4,272,189
NU-106251,5,473,343
NU-106251,6,351,259
NU-106251,7,321,300
NU-106251,8,349,213
NU-106251,9,192,109
NU-106251,10,479,261
NU-106251,11,375,292
NU-106251,12,497,361
NU-106251,13,346,250
NU-106251,14,580,320
NU-106251,15,442,287
NU-106251,16,439,286
NU-100854,1,281,311
NU-100854,2,277,227
NU-100854,3,394,250
NU-100854,4,469,265
NU-100854,5,412,245
NU-100854,6,415,276
NU-100854,7,440,317
NU-100854,8,253,198
NU-100854,9,148,84
NU-100854,10,585,257
NU-100854,11,499,250
NU-100854,12,370,235
NU-100854,13,449,243
NU-100854,14,474,244
NU-100854,15,291,198
NU-100854,16,369,245
NU-101857,1,424,231
NU-101857,2,224,133
NU-101857,3,329,185
NU-101857,4,392,206
NU-101857,5,299,184
NU-101857,6,301,199
NU-101857,7,306,159
NU-101857,8,316,195
NU-101857,9,129,107
NU-101857,10,277,169
NU-101857,11,431,261
NU-101857,12,236,202
NU-101857,13,328,224
NU-101857,14,236,206
NU-101857,15,306,159
NU-101857,16,383,201
NU-101504,1,302,331
NU-101504,2,716,350
NU-101504,3,522,316
NU-101504,4,466,335
NU-101504,5,515,237
NU-101504,6,661,377
NU-101504,7,558,324
NU-101504,8,554,366
NU-101504,9,278,134
NU-101504,10,377,247
NU-101504,11,487,299
NU-101504,12,613,258
NU-101504,13,671,421
NU-101504,14,558,275
NU-101504,15,569,349
NU-101504,16,502,324
NU-100318,1,391,226
NU-100318,2,387,196
NU-100318,3,260,142
NU-100318,4,372,239
NU-100318,5,274,141
NU-100318,6,260,230
NU-100318,7,286,184
NU-100318,8,322,195
NU-100318,9,123,111
NU-100318,10,396,238
NU-100318,11,298,202
NU-100318,12,399,224
NU-100318,13,233,178
NU-100318,14,269,202
NU-100318,15,315,247
NU-100318,16,333,229
NU-107383,1,442,247
NU-107383,2,234,121
NU-107383,3,383,192
NU-107383,4,153,129
NU-107383,5,187,99
NU-107383,6,213,122
NU-107383,7,221,169
NU-107383,8,148,150
NU-107383,9,94,54
NU-107383,10,202,117
NU-107383,11,203,150
NU-107383,12,223,191
NU-107383,13,292,175
NU-107383,14,380,206
NU-107383,15,261,183
NU-107383,16,539,231
NU-106585,1,273,147
NU-106585,2,343,251
NU-106585,3,145,113
NU-106585,4,232,167
NU-106585,5,298,181
NU-106585,6,193,152
NU-106585,7,248,150
NU-106585,8,297,179
NU-106585,9,103,62
NU-106585,10,359,200
NU-106585,11,162,102
NU-106585,12,241,159
NU-106585,13,171,141
NU-106585,14,119,115
NU-106585,15,291,138
NU-106585,16,373,184
NU-105750,1,420,310
NU-105750,2,432,282
NU-105750,3,364,265
NU-105750,4,534,321
NU-105750,5,533,321
NU-105750,6,324,253
NU-105750,7,501,312
NU-105750,8,256,253
NU-105750,9,197,110
NU-105750,10,430,314
NU-105750,11,521,299
NU-105750,12,390,188
NU-105750,13,479,289
NU-105750,14,558,259
NU-105750,15,384,257
NU-105750,16,439,292
NU-100521,1,388,214
NU-100521,2,274,172
NU-100521,3,245,235
NU-100521,4,254,233
NU-100521,5,406,210
NU-100521,6,244,142
NU-100521,7,289,164
NU-100521,8,319,230
NU-100521,9,79,52
NU-100521,10,459,216
NU-100521,11,358,248
NU-100521,12,345,191
NU-100521,13,353,209
NU-100521,14,447,230
NU-100521,15,158,140
NU-100521,16,237,136
NU-109441,1,381,221
NU-109441,2,457,257
NU-109441,3,347,223
NU-109441,4,566,288
NU-109441,5,471,268
NU-109441,6,255,184
NU-109441,7,266,163
NU-109441,8,303,188
NU-109441,9,190,106
NU-109441,10,429,254
NU-109441,11,354,246
NU-109441,12,494,297
NU-109441,13,377,173
NU-109441,14,286,215
NU-109441,15,387,231
NU-109441,16,470,262
NU-106162,1,462,277
NU-106162,2,496,223
NU-106162,3,504,252
NU-106162,4,359,200
NU-106162,5,208,180
NU-106162,6,441,229
NU-106162,7,323,176
NU-106162,8,525,245
NU-106162,9,160,109
NU-106162,10,228,194
NU-106162,11,462,217
NU-106162,12,398,221
NU-106162,13,537,307
NU-106162,14,326,233
NU-106162,15,323,232
NU-106162,16,400,236
NU-106452,1,149,96
NU-106452,2,205,115
NU-106452,3,253,209
NU-106452,4,178,121
NU-106452,5,212,162
NU-106452,6,262,146
NU-106452,7,229,138
NU-106452,8,268,139
NU-106452,9,158,61
NU-106452,10,241,198
NU-106452,11,290,197
NU-106452,12,192,113
NU-106452,13,321,170
NU-106452,14,238,147
NU-106452,15,337,199
NU-106452,16,330,186
NU-101125,1,257,295
NU-101125,2,371,235
NU-101125,3,521,308
NU-101125,4,591,306
NU-101125,5,434,263
NU-101125,6,513,281
NU-101125,7,319,244
NU-101125,8,289,229
NU-101125,9,142,114
NU-101125,10,507,335
NU-101125,11,571,333
NU-101125,12,384,245
NU-101125,13,252,239
NU-101125,14,474,237
NU-101125,15,437,248
NU-101125,16,363,201
NU-102068,1,281,168
NU-102068,2,273,169
NU-102068,3,394,206
NU-102068,4,337,187
NU-102068,5,468,271
NU-102068,6,263,163
NU-102068,7,263,152
NU-102068,8,325,259
NU-102068,9,99,61
NU-102068,10,321,175
NU-102068,11,200,179
NU-102068,12,277,208
NU-102068,13,197,242
NU-102068,14,201,154
NU-102068,15,295,207
NU-102068,16,304,163
NU-104878,1,226,165
NU-104878,2,398,240
NU-104878,3,284,229
NU-104878,4,330,210
NU-104878,5,191,192
NU-104878,6,257,225
NU-104878,7,260,173
NU-104878,8,208,146
NU-104878,9,155,99
NU-104878,10,200,132
NU-104878,11,329,187
NU-104878,12,376,183
NU-104878,13,350,207
NU-104878,14,494,262
NU-104878,15,430,228
NU-104878,16,283,208
NU-108141,1,602,269
NU-108141,2,257,183
NU-108141,3,271,250
NU-108141,4,185,191
NU-108141,5,415,234
NU-108141,6,445,240
NU-108141,7,318,195
NU-108141,8,329,195
NU-108141,9,147,89
NU-108141,10,360,235
NU-108141,11,281,238
NU-108141,12,340,219
NU-108141,13,268,208
NU-108141,14,435,241
NU-108141,15,421,237
NU-108141,16,333,268
NU-101532,1,197,121
NU-101532,2,104,127
NU-101532,3,285,160
NU-101532,4,215,135
NU-101532,5,260,193
NU-101532,6,247,121
NU-101532,7,160,108
NU-101532,8,268,153
NU-101532,9,149,81
NU-101532,10,195,141
NU-101532,11,211,149
NU-101532,12,250,127
NU-101532,13,223,209
NU-101532,14,238,158
NU-101532,15,344,151
NU-101532,16,241,160
NU-102585,1,240,118
NU-102585,2,187,84
NU-102585,3,93,60
NU-102585,4,102,81
NU-102585,5,162,118
NU-102585,6,109,71
NU-102585,7,101,85
NU-102585,8,179,119
NU-102585,9,24,15
NU-102585,10,53,31
NU-102585,11,131,82
NU-102585,12,160,100
NU-102585,13,92,55
NU-102585,14,91,54
NU-102585,15,255,141
NU-102585,16,90,49
NU-103420,1,413,263
NU-103420,2,360,247
NU-103420,3,244,149
NU-103420,4,431,296
NU-103420,5,300,280
NU-103420,6,353,286
NU-103420,7,224,155
NU-103420,8,346,219
NU-103420,9,147,106
NU-103420,10,383,208
NU-103420,11,411,236
NU-103420,12,377,206
NU-103420,13,436,257
NU-103420,14,277,187
NU-103420,15,404,225
NU-103420,16,393,202
NU-104545,1,622,360
NU-104545,2,428,304
NU-104545,3,292,251
NU-104545,4,519,266
NU-104545,5,544,290
NU-104545,6,441,252
NU-104545,7,470,324
NU-104545,8,431,290
NU-104545,9,189,105
NU-104545,10,518,295
NU-104545,11,490,235
NU-104545,12,619,295
NU-104545,13,425,306
NU-104545,14,418,254
NU-104545,15,661,316
NU-104545,16,439,373
NU-105535,1,348,180
NU-105535,2,207,158
NU-105535,3,277,191
NU-105535,4,193,130
NU-105535,5,292,140
NU-105535,6,266,136
NU-105535,7,160,180
NU-105535,8,347,210
NU-105535,9,142,82
NU-105535,10,368,247
NU-105535,11,256,186
NU-105535,12,308,190
NU-105535,13,403,186
NU-105535,14,355,228
NU-105535,15,346,215
NU-105535,16,414,280
NU-107955,1,227,127
NU-107955,2,70,43
NU-107955,3,273,165
NU-107955,4,101,59
NU-107955,5,247,164
NU-107955,6,150,100
NU-107955,7,134,88
NU-107955,8,211,156
NU-107955,9,42,29
NU-107955,10,129,98
NU-107955,11,205,111
NU-107955,12,109,109
NU-107955,13,153,89
NU-107955,14,247,161
NU-107955,15,107,83
NU-107955,16,129,102
NU-109744,1,409,256
NU-109744,2,428,229
NU-109744,3,614,283
NU-109744,4,707,367
NU-109744,5,416,285
NU-109744,6,502,372
NU-109744,7,602,270
NU-109744,8,361,263
NU-109744,9,97,109
NU-109744,10,591,345
NU-109744,11,341,301
NU-109744,12,560,351
NU-109744,13,299,246
NU-109744,14,447,285
NU-109744,15,440,256
NU-109744,16,445,292
NU-104585,1,276,200
NU-104585,2,298,206
NU-104585,3,159,171
NU-104585,4,288,192
NU-104585,5,226,145
NU-104585,6,248,155
NU-104585,7,185,122
NU-104585,8,434,252
NU-104585,9,127,68
NU-104585,10,269,127
NU-104585,11,154,137
NU-104585,12,485,213
NU-104585,13,427,224
NU-104585,14,382,209
NU-104585,15,529,269
NU-104585,16,188,162
NU-105999,1,495,279
NU-105999,2,391,254
NU-105999,3,491,260
NU-105999,4,431,238
NU-105999,5,382,222
NU-105999,6,522,273
NU-105999,7,322,217
NU-105999,8,476,302
NU-105999,9,182,116
NU-105999,10,539,322
NU-105999,11,558,339
NU-105999,12,310,244
NU-105999,13,332,259
NU-105999,14,412,240
NU-105999,15,641,315
NU-105999,16,454,245
NU-100647,1,495,265
NU-100647,2,647,303
NU-100647,3,563,322
NU-100647,4,622,368
NU-100647,5,298,234
NU-100647,6,339,252
NU-100647,7,490,252
NU-100647,8,506,260
NU-100647,9,215,126
NU-100647,10,558,361
NU-100647,11,441,264
NU-100647,12,577,367
NU-100647,13,429,261
NU-100647,14,411,295
NU-100647,15,411,262
NU-100647,16,331,248
NU-105784,1,308,261
NU-105784,2,517,278
NU-105784,3,417,254
NU-105784,4,437,244
NU-105784,5,393,262
NU-105784,6,246,197
NU-105784,7,434,252
NU-105784,8,440,314
NU-105784,9,205,123
NU-105784,10,352,251
NU-105784,11,300,228
NU-105784,12,364,255
NU-105784,13,380,262
NU-105784,14,282,208
NU-105784,15,670,332
NU-105784,16,340,282
NU-100529,1,288,181
NU-100529,2,216,135
NU-100529,3,421,204
NU-100529,4,161,201
NU-100529,5,139,86
NU-100529,6,245,114
NU-100529,7,259,172
NU-100529,8,348,199
NU-100529,9,60,60
NU-100529,10,241,215
NU-100529,11,200,123
NU-100529,12,374,200
NU-100529,13,314,173
NU-100529,14,393,206
NU-100529,15,348,172
NU-100529,16,225,151
NU-107200,1,280,241
NU-107200,2,418,229
NU-107200,3,379,271
NU-107200,4,302,240
NU-107200,5,422,318
NU-107200,6,285,239
NU-107200,7,291,265
NU-107200,8,411,271
NU-107200,9,217,119
NU-107200,10,454,248
NU-107200,11,565,288
NU-107200,12,394,295
NU-107200,13,437,266
NU-107200,14,528,297
NU-107200,15,376,258
NU-107200,16,236,222
NU-107004,1,476,256
NU-107004,2,259,153
NU-107004,3,324,198
NU-107004,4,533,248
NU-107004,5,229,168
NU-107004,6,518,287
NU-107004,7,387,221
NU-107004,8,414,247
NU-107004,9,143,95
NU-107004,10,334,225
NU-107004,11,375,250
NU-107004,12,339,195
NU-107004,13,192,172
NU-107004,14,333,192
NU-107004,15,310,198
NU-107004,16,238,196
NU-103967,1,321,232
NU-103967,2,248,148
NU-103967,3,238,166
NU-103967,4,266,158
NU-103967,5,189,133
NU-103967,6,402,216
NU-103967,7,272,186
NU-103967,8,293,199
NU-103967,9,173,114
NU-103967,10,530,254
NU-103967,11,442,329
NU-103967,12,264,192
NU-103967,13,179,150
NU-103967,14,166,123
NU-103967,15,416,206
NU-103967,16,305,177
NU-109785,1,154,102
NU-109785,2,135,98
NU-109785,3,292,190
NU-109785,4,234,126
NU-109785,5,224,156
NU-109785,6,189,103
NU-109785,7,344,190
NU-109785,8,287,184
NU-109785,9,93,58
NU-109785,10,243,136
NU-109785,11,311,165
NU-109785,12,296,188
NU-109785,13,198,114
NU-109785,14,71,73
NU-109785,15,191,117
NU-109785,16,262,137
NU-109151,1,458,256
NU-109151,2,330,241
NU-109151,3,418,259
NU-109151,4,846,350
NU-109151,5,599,301
NU-109151,6,335,248
NU-109151,7,558,294
NU-109151,8,475,292
NU-109151,9,199,97
NU-109151,10,251,260
NU-109151,11,399,219
NU-109151,12,419,269
NU-109151,13,339,176
NU-109151,14,326,227
NU-109151,15,540,301
NU-109151,16,404,243
NU-102705,1,385,196
NU-102705,2,440,225
NU-102705,3,190,161
NU-102705,4,338,208
NU-102705,5,141,95
NU-102705,6,398,213
NU-102705,7,334,175
NU-102705,8,376,287
NU-102705,9,159,108
NU-102705,10,268,171
NU-102705,11,273,152
NU-102705,12,337,171
NU-102705,13,183,141
NU-102705,14,412,188
NU-102705,15,184,151
NU-102705,16,284,221
NU-104678,1,425,292
NU-104678,2,639,277
NU-104678,3,549,286
NU-104678,4,244,234
NU-104678,5,484,326
NU-104678,6,485,292
NU-104678,7,486,255
NU-104678,8,534,308
NU-104678,9,236,129
NU-104678,10,556,320
NU-104678,11,513,270
NU-104678,12,451,295
NU-104678,13,566,293
NU-104678,14,550,301
NU-104678,15,506,320
NU-104678,16,541,272
NU-100493,1,491,284
NU-100493,2,438,279
NU-100493,3,593,330
NU-100493,4,485,291
NU-100493,5,428,246
NU-100493,6,493,286
NU-100493,7,292,227
NU-100493,8,511,274
NU-100493,9,151,131
NU-100493,10,475,261
NU-100493,11,525,288
NU-100493,12,635,332
NU-100493,13,444,318
NU-100493,14,467,304
NU-100493,15,433,274
NU-100493,16,567,300
NU-109461,1,301,201
NU-109461,2,277,157
NU-109461,3,459,223
NU-109461,4,266,186
NU-109461,5,297,153
NU-109461,6,354,205
NU-109461,7,332,225
NU-109461,8,272,233
NU-109461,9,174,105
NU-109461,10,450,244
NU-109461,11,303,174
NU-109461,12,458,247
NU-109461,13,513,250
NU-109461,14,280,194
NU-109461,15,414,222
NU-109461,16,407,186
NU-103251,1,247,204
NU-103251,2,241,158
NU-103251,3,305,178
NU-103251,4,179,120
NU-103251,5,287,180
NU-103251,6,188,126
NU-103251,7,371,214
NU-103251,8,208,162
NU-103251,9,106,67
NU-103251,10,233,124
NU-103251,11,249,147
NU-103251,12,224,141
NU-103251,13,244,208
NU-103251,14,163,101
NU-103251,15,352,200
NU-103251,16,260,190
NU-103650,1,259,159
NU-103650,2,18,13
NU-103650,3,120,98
